API#,Operator,Operator ID,WellType,WellName,WellNumber,Order/Permit,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,GAS,MCF,ZONE
3511723342,NOGP OPERATING COMPANY LLC,24311,2D,FUSS,2-33,1001030001,2009-10-05T00:00:00Z,PAWNEE,33,20N,05E,W2,E2,NE,NE,36.17191047,-96.76763169,750,8000,NA,NA,WILCOX
3511723344,OKLAHOMA CELLULOSE INC,21165,2D,ERIC FOUST,8-9,1302620057,2012-12-10T00:00:00Z,PAWNEE,9,20N,08E,NE,NW,SE,NW,36.22722164,-96.45765891,500,1500,NA,NA,BARTLESVILLE
3511723351,FGS ENERGY LLC,24448,2D,SECHRIST SWD,1,563066,2008-12-08T00:00:00Z,PAWNEE,29,20N,06E,NE,SW,SW,NE,36.18239907,-96.68474604,1960,20000,NA,NA,ARBUCKLE
3511723372,EAGLE ROAD OIL LLC,23778,2D,RIPLEY SWD,1,1301750140,2012-10-10T00:00:00Z,PAWNEE,31,22N,04E,SW,NW,NW,SW,36.33900475,-96.92357035,2000,50000,NA,NA,ARBUCKLE LIME
3511723382,PETRO WARRIOR LLC,22165,2D,SCROGGINS SWDW,1,1701920034,2019-06-12T00:00:00Z,PAWNEE,33,23N,03E,E2,SW,SW,SW,36.42096991,-96.9945337,0,19900,NA,NA,WILCOX
3511723396,CONTANGO RESOURCES LLC,24432,2R,MILLER,31,1202850094,2012-01-17T00:00:00Z,PAWNEE,19,21N,08E,NW,NW,NE,NE,36.28906996,-96.48232064,600,1500,NA,NA,SKINNER
3511723400,NOGP OPERATING COMPANY LLC,24311,2D,MOEBIUS,2-28,1100690161,2010-09-13T00:00:00Z,PAWNEE,28,20N,05E,S2,NE,NE,SW,36.17993746,-96.77646,800,15000,NA,NA,ARBUCKLE
3511723422,CONTANGO RESOURCES INC,24432,2R,JB BOOHER,41,1503050152,2015-05-01T00:00:00Z,PAWNEE,19,21N,08E,NW,SE,SE,SE,36.27671219,-96.48013496,600,1500,NA,NA,BARTLESVILLE
3511723423,CONTANGO RESOURCES LLC,24432,2R,HELMICK,16,1202850093,2012-01-17T00:00:00Z,PAWNEE,18,21N,08E,C,W2,E2,SE,36.29315032,-96.48165697,600,1500,NA,NA,BARTLESVILLE
3511723427,CONTANGO RESOURCES INC,24432,2R,ALDERSON,10,1406700034,2014-10-13T00:00:00Z,PAWNEE,17,21N,08E,SE,SW,SE,SW,36.28987645,-96.47210457,650,1500,NA,NA,"BARTLESVILLE, CLEVELAND, SKINNER"
3511723435,FGS ENERGY LLC,24448,2R,BARBARA,1-29H,657924,2016-11-15T00:00:00Z,PAWNEE,29,20N,06E,NW,NE,SE,SE,36.176875751,-96.679019623,1425,20000,NA,NA,"MISSISSIPPI, PRUE, WOODFORD"
3511723439,CONTANGO RESOURCES LLC,24432,2R,LOWARANCE,14,1202850091,2012-01-12T00:00:00Z,PAWNEE,17,21N,08E,NE,SE,SW,SW,36.29108063,-96.4748872,600,1500,NA,NA,"BARTLESVILLE, CLEVELAND"
3511723441,CONTANGO RESOURCES LLC,24432,2R,LOWARANCE,15,1202850090,2012-01-12T00:00:00Z,PAWNEE,17,21N,08E,SE,NW,SW,SW,36.29138722,-96.47621486,600,1500,NA,NA,"CLEVELAND, SKINNER"
3511723446,CONCORDE RESOURCE CORPORATION,17310,2R,STILLWELL SWD,1-32,1704480004,2017-01-20T00:00:00Z,PAWNEE,32,22N,06E,E2,NW,NE,NE,36.34684984,-96.67695,1515,15000,NA,NA,"MISSISSIPPIAN, WILCOX"
3511723458,EAGLE ROAD OIL LLC,23778,2D,NORMAN,1-27 SWD,1301750139,2012-10-22T00:00:00Z,PAWNEE,27,22N,03E,NA,NE,SE,NE,36.35782367,-96.96228,2000,50000,NA,NA,ARBUCKLE LIME
3511723467,CONCORDE RESOURCE CORPORATION,17310,2D,CARNES,1-6 SWD,1704620040,2017-01-27T00:00:00Z,PAWNEE,6,20N,07E,NW,SW,SW,SW,36.23323088,-96.60528413,1467,15000,NA,NA,BARTLESVILLE
3511723470,CUMMINGS OIL COMPANY,5481,2D,ROGERS,1-13D,1705860029,2017-03-29T00:00:00Z,PAWNEE,13,22N,04E,SE,SW,SW,SW,36.37751319,-96.83387805,1950,19500,NA,NA,WILCOX
3511723477,CONTANGO RESOURCES INC,24432,2R,VAN EMAN,13,1402140092,2013-11-04T00:00:00Z,PAWNEE,30,21N,08E,C,N2,S2,N2,36.26326357,-96.4871434,525,2000,NA,NA,"BARTLESVILLE, SKINNER"
3511723481,CONCORDE RESOURCE CORPORATION,17310,2D,NGR SWD,1-20,1208330036,2012-08-07T00:00:00Z,PAWNEE,20,20N,07E,E2,SE,SE,SE,36.18924552,-96.57085,1637,20000,NA,NA,ARBUCKLE
3511723487,R.E.J.A.S. ENERGY LLC,24540,2D,LYNN,1-21H,2200100402,2021-11-17T00:00:00Z,PAWNEE,21,23N,04E,NE,SE,SW,SE,36.450187,-96.876308,300,600,NA,NA,"SKINNER, RED FORK"
3511723508,TRU OPERATING LLC,22709,2D,HARRINGTON,1 SWD,1304690092,2013-04-17T00:00:00Z,PAWNEE,6,20N,06E,S2,NE,SE,SE,36.23443811,-96.69674,1957,18000,NA,NA,ARBUCKLE
3511723526,NOGP OPERATING COMPANY LLC,24311,2D,EASTOK-RIEMAN,1-35 SWD,1305940051,2013-07-11T00:00:00Z,PAWNEE,35,20N,05E,NW,NW,NE,NW,36.1730237,-96.74376,800,20000,NA,NA,ARBUCKLE
3511723527,CONTANGO RESOURCES INC,24432,2R,CARNES,13A,1400210163,2013-09-17T00:00:00Z,PAWNEE,17,21N,08E,NW,SW,SW,SE,36.290499609,-96.477711656,615,2000,NA,NA,"BARTLESVILLE, CLEVELAND, LAYTON"
3511723528,CONTANGO RESOURCES INC,24432,2R,CARNES,14A,1400210164,2013-09-17T00:00:00Z,PAWNEE,17,21N,08E,NW,SE,NW,SE,36.29447607,-96.4665,600,2000,NA,NA,CLEVELAND
3511723533,CONTANGO RESOURCES INC,24432,2R,MCNULTY,13A,1400210165,2013-09-17T00:00:00Z,PAWNEE,17,21N,08E,SW,NE,NE,SE,36.295760309,-96.47150146,630,2000,NA,NA,"BARTLESVILLE, CLEVELAND, LAYTON, SKINNER"
3511723552,CONTANGO RESOURCES INC,24432,2R,McNULTY,3A,1404500073,2015-04-24T00:00:00Z,PAWNEE,17,21N,08E,SE,NW,SE,SE,36.2914794,-96.4629675,660,2000,NA,NA,CLEVELAND
3511723565,PRAIRIE GAS COMPANY OF OKLAHOMA LLC,24073,2R,WARREN SWD,1,1608740065,2016-07-20T00:00:00Z,PAWNEE,33,22N,05E,SW,SE,SW,NE,36.34083,-96.77019,1800,8000,NA,NA,"SIMPSON, WILCOX"
3511723567,CONTANGO RESOURCES INC,24432,2R,FRAZEE,23,1405380033,2014-12-01T00:00:00Z,PAWNEE,29,21N,08E,SW,NW,NW,NW,36.273388554,-96.477851012,600,3000,NA,NA,"BARTLESVILLE, CLEVELAND, LAYTON, PRUE, SKINNER"
3511723568,CONTANGO RESOURCES INC,24432,2R,FRAZEE,22,1405380032,2014-06-24T00:00:00Z,PAWNEE,29,21N,08E,NE,SE,NE,NW,36.273095,-96.470193,600,3000,NA,NA,"BARTLESVILLE, LAYTON"
3511723581,CUMMINGS OIL COMPANY,5481,2D,PAWCO,1-31 SWD,1705970026,2017-03-24T00:00:00Z,PAWNEE,31,23N,05E,NA,SW,SW,SE,36.4207773,-96.80822,1890,19500,NA,NA,WILCOX
3511723607,KLO LLC,16112,2D,CARTER,1-26 SWD,1409440029,2014-08-06T00:00:00Z,PAWNEE,26,20N,08E,SE,SW,SE,SE,36.17436,-96.41353,1200,15000,NA,NA,ARBUCKLE
3511723617,HALL GREG OIL & GAS LLC,21902,2D,SCHOOL LAND,2-16,1505420128,2015-03-16T00:00:00Z,PAWNEE,16,20N,08E,NA,SE,NE,SW,36.204438852,-96.45603,1630,40000,NA,NA,ARBUCKLE
3511723620,HALL GREG OIL & GAS LLC,21902,2R,CROSSROADS,4-36,1506050236,2015-08-07T00:00:00Z,PAWNEE,36,20N,08E,NW,NW,NW,NW,36.17332,-96.40927,800,700,NA,NA,"CLEVELAND, REDFORK"
3511723624,PRAIRIE GAS COMPANY OF OKLAHOMA LLC,24073,2R,WHITE SWD,1,659814,2017-01-11T00:00:00Z,PAWNEE,30,22N,05E,NE,NW,NW,SW,36.1370277,-96.81564778,1880,15000,NA,NA,WILCOX
3511723674,"GREG HALL OIL AND GAS, LLC",21902,2R,GRAVITT,12-36,1609620049,2016-08-08T00:00:00Z,PAWNEE,36,20N,07E,C,S2,NE,NW,36.16629,-96.50715,1250,4990,NA,NA,SKINNER
3511723682,SPESS OIL COMPANY INC,2057,2D,STATE THOMAS C-3,3,1701780004,2017-04-05T00:00:00Z,PAWNEE,16,21N,08E,SW,SW,NW,SW,36.29372,-96.46009,0,1000,NA,NA,BUZZARD
3511723690,CONTANGO RESOURCES INC,24432,2R,MILLER,34,1800230038,2017-10-26T00:00:00Z,PAWNEE,19,21N,08E,NW,SW,NW,NE,36.28773,-96.48708,500,1000,NA,NA,"LAYTON, CLEVELAND, SKINNER, BARTLESVILLE"
3511723694,SPESS OIL COMPANY INC,2057,2R,SPESS FARMS,3-14,2100500401,2021-06-18T00:00:00Z,PAWNEE,14,20N,8E,NW,SE,NE,SE,36.207529,-96.411902,0,1000,NA,NA,RED FORK
3511723704,ARUBA PETROLEUM INC,24083,2D,GLENCOE,31-101 SWD,1910030015,2019-04-30T00:00:00Z,PAWNEE,31,21N,04E,SW,SW,NW,NW,36.25752,-96.92353,850,19900,NA,NA,TONKAWA
3511730093,B & B OPERATING COMPANY,16909,2D,SULLIVAN SWD,1,63670,1966-09-19T00:00:00Z,PAWNEE,8,20N,07E,NA,NE,NE,NE,36.231587,-96.57145,300,500,NA,NA,PERMIAN
3511776001,CONTANGO RESOURCES INC,24432,2R,J B HELMICK,8,1501210045,2014-11-24T00:00:00Z,PAWNEE,18,21N,08E,C,NE,SE,SE,36.29225,-96.48143,650,1500,NA,NA,"BARTLESVILLE, CLEVELAND"
3511776002,SPESS OIL COMPANY INC,2057,2D,MAYFIELD UNIT 12-8S,12-8S,1604460083,2016-01-26T00:00:00Z,PAWNEE,11,20N,08E,SE,NE,NE,SE,36.2231453,-96.4112079,0,1000,NA,NA,BUZZARD
3511900222,"NATURAL PROGRESSION OIL & GAS CORP",20037,CDW,MARYOTT,1,144282,1978-08-21T00:00:00Z,PAYNE,6,17N,01E,NA,NE,NE,SE,35.977654,-97.23106,200,900,NA,NA,LAYTON
3511900357,TONY'S DISPOSAL SERVICE INC,9063,CDW,MUEGGENBORG,1,187185,1981-03-31T00:00:00Z,PAYNE,15,19N,05E,NA,SE,NE,NE,36.128375,-96.74871,800,5000,NA,NA,"HOOVER, LAYTON"
3511900539,CARDINAL OIL LLC,22037,2D,GERRISH,1,83958,1971-03-01T00:00:00Z,PAYNE,20,18N,01E,NA,NE,NE,SE,36.02102778,-97.21344444,0,165,NA,NA,"BARTLESVILLE, WILCOX"
3511901017,G & C PETROLEUM INC,18303,2D,RAMSEY UNIT SWD,1-17,1206450005,2012-04-18T00:00:00Z,PAYNE,18,18N,02E,NA,C,SW,NW,36.03789648,-97.13392,500,15000,NA,NA,ARBUCKLE
3511901041,BARTA ENTERPRISES,6320,2D,BARTA (BLUMER 2),2,534079,2007-01-09T00:00:00Z,PAYNE,17,17N,03E,NA,NW,SW,SW,35.94558333,-97.01444444,50,500,NA,NA,VERTZ
3511901090,KOPCO INC,12827,2D,TELFORD,1,428032,1998-11-09T00:00:00Z,PAYNE,25,19N,02E,NA,SE,SW,SW,36.088576,-97.04795,200,200,NA,NA,ELGIN
3511901098,CIMARRON RIVER OPERATING CO,19947,2D,REX HOLLAND,2,247938,1983-11-04T00:00:00Z,PAYNE,17,20N,04E,NA,NE,SW,SW,36.2065,-96.90525,300,2000,NA,NA,RED FORK
3511901345,HERITAGE PETROLEUM INC,19097,2R,MOORE,17-3,47917,1962-02-02T00:00:00Z,PAYNE,27,19N,02E,NA,NA,NE,NE,36.100323,-97.07139,"NA","NA",NA,NA,SKINNER
3511901466,KEENER OIL & GAS COMPANY,19336,2D,BERRY FEE,6,482835,2003-11-19T00:00:00Z,PAYNE,13,18N,03E,NA,SW,NE,SW,36.034333333,-96.938361111,300,500,NA,NA,LAYTON
3511901539,HIGH ENERGY,13171,2D,CUNDIFF,2,41488,1960-01-13T00:00:00Z,PAYNE,9,17N,01E,NA,SE,NW,NW,35.968673,-97.20871,1000,3000,NA,NA,NEVA LIME
3511901650,GLENN SUPPLY COMPANY INC,844,2D,MATHENY,2,515143,2005-11-21T00:00:00Z,PAYNE,3,19N,06E,NA,NW,SW,SW,36.148108,-96.65716,700,5000,NA,NA,PERRY
3511901692,FITZSIMMONS RANDALL W & DEBORAH S,22880,2D,BROYLES,3-9,366842,1992-07-08T00:00:00Z,PAYNE,26,18N,04E,NA,NE,NW,NW,36.014262,-96.85142,0,60,NA,NA,SKINNER
3511901700,MID-CON ENERGY OPERATING LLC,23271,2R,WF FORD,5,36184,1958-01-08T00:00:00Z,PAYNE,12,19N,05E,C,SW,SW,SE,36.131942,-96.71968,"NA","NA",NA,NA,SKINNER
3511901718,LITTLE RIVER ENERGY COMPANY,10148,2D,HAYMOND,3,546357,2007-11-07T00:00:00Z,PAYNE,13,19N,05E,NA,NE,SE,NE,36.12675,-96.71291667,0,1000,NA,NA,"PRUE, RED FORK"
3511901725,MID-CON ENERGY OPERATING LLC,23271,2R,DORL,1,29405,1954-11-05T00:00:00Z,PAYNE,12,19N,05E,C,E2,W2,SW,36.13363889,-96.72636111,"NA","NA",NA,NA,RED FORK
3511901772,BARTA ENTERPRISES,6320,2D,N.SCHLEGEL (MATL-MOGAN#2),6-2,552926,2008-04-21T00:00:00Z,PAYNE,8,18N,06E,NA,NW,NE,SW,36.050292,-96.68841,500,400,NA,NA,"PRUE, RED FORK"
3511901977,STACY OPERATING LLC,21321,2R,STATE PENNEY,1,278443,1985-05-16T00:00:00Z,PAYNE,36,19N,04E,NA,SW,SE,SW,36.074073,-96.83133,0,2000,NA,NA,RED FORK
3511902609,DELONG OIL & GAS SERV INC,13748,2R,NORTH POTTS,1,1700360016,2016-09-27T00:00:00Z,PAYNE,9,18N,06E,NE,SE,NW,NW,36.055692,-96.67278,500,4990,NA,NA,2ND WILCOX
3511902950,RUH OIL COMPANY,15984,2R,BINSWANGER,3,67095,1967-09-27T00:00:00Z,PAYNE,27,19N,05E,SW,NW,NE,SW,36.09393,-96.75988,"NA","NA",NA,NA,RED FORK
3511902968,RUH OIL COMPANY,15984,2R,BERRY,2,67095,1967-09-27T00:00:00Z,PAYNE,28,19N,05E,C,NE,NE,SE,36.093955,-96.76657,"NA","NA",NA,NA,RED FORK
3511902971,RUH OIL COMPANY,15984,2R,BERRY,6,67095,1967-09-27T00:00:00Z,PAYNE,28,19N,05E,C,NW,NE,SE,36.09326163,-96.76976306,"NA","NA",NA,NA,RED FORK
3511903017,CIRCLE 9 RESOURCES LLC,23209,2D,W.T. LAUGHLIN,10,30492,1955-07-06T00:00:00Z,PAYNE,35,19N,05E,NA,NW,SE,SE,36.075334011,-96.743299901,"NA","NA",NA,NA,OSWEGO
3511903128,COLPITT BROTHERS OPERATING CO,19313,2D,ELLIS,1,49259,1962-06-25T00:00:00Z,PAYNE,23,19N,04E,NE,NE,NE,NE,36.108094688,-96.846712722,1000,400,NA,NA,"BARTLESVILLE, WILCOX"
3511903383,LEGACY ENERGY SERVICES LLC,24339,2R,PROWANT,4,22561,1949-07-06T00:00:00Z,PAYNE,6,19N,06E,NW,NE,SW,NW,36.155476,-96.70852,"NA","NA",NA,NA,BARTLESVILLE
3511903441,MID-CON ENERGY OPERATING LLC,23271,2D,W.A. TUCKER,1 DD,22561,1949-07-06T00:00:00Z,PAYNE,7,19N,06E,NA,NE,SE,SW,36.133722,-96.70405,"NA","NA",NA,NA,BARTLESVILLE
3511903644,HIGHTOWER ENERGY LLC,22754,2R,W.T. LAUGHLIN,8,69335,1968-06-13T00:00:00Z,PAYNE,1,18N,05E,C,SW,SW,SW,36.059425,-96.72861,"NA","NA",NA,NA,PRUE
3511903662,CIRCLE 9 RESOURCES LLC,23209,2D,N.J. LAUGHLIN,17,89097,1972-02-03T00:00:00Z,PAYNE,2,18N,05E,NA,SE,NW,NE,36.070334,-96.73531,300,100,NA,NA,"OSWEGO, PERU, WILCOX"
3511903895,HARMONY OIL LLC,24478,2R,EDGE,1,69335,1968-06-13T00:00:00Z,PAYNE,12,18N,05E,C,NE,NW,NW,36.057245685,-96.728115776,"NA","NA",NA,NA,PRUE
3511904107,SPARKS GREG,15112,2R,M.R. PENNY,2-A,21005000302,2021-10-15T00:00:00Z,PAYNE,34,20N,04E,C,SW,SE,NW,36.16837,-96.86708,0,500,NA,NA,RED FORK
3511904108,XANADU EXPLORATION COMPANY,19754,2D,PENNY STORE,1,1203850047,2012-01-23T00:00:00Z,PAYNE,34,20N,04E,NA,NW,NW,SE,36.166558,-96.86261,500,1000,NA,NA,RED FORK
3511904109,HARMONY OIL LLC,24478,2D,W.D. COLE,5,69672,1968-07-30T00:00:00Z,PAYNE,11,18N,05E,NA,SE,NE,NE,36.05543235,-96.73269469,"NA","NA",NA,NA,PRUE
3511904284,CHER OIL COMPANY LTD,7657,2R,STANOLIND,3,1201580005,2012-06-11T00:00:00Z,PAYNE,14,18N,05E,NA,SW,SE,SW,36.03007112,-96.743846079,0,2000,NA,NA,RED FORK
3511904532,EARL OIL INC,17151,2R,OLIVE,3,386413,1994-09-21T00:00:00Z,PAYNE,7,19N,05E,NA,NW,NE,SW,36.137507,-96.81348,500,3000,NA,NA,RED FORK
3511904618,E O K OPERATING LLC,23817,2D,QUAY FEE,1,111817,1975-03-25T00:00:00Z,PAYNE,6,19N,06E,NA,NE,NE,NW,36.159102,-96.70405,150,150,NA,NA,RED FORK
3511904638,MID-CON ENERGY OPERATING LLC,23271,2R,"W A TUCKER ""B""",15,25959,1952-06-12T00:00:00Z,PAYNE,7,19N,06E,E2,E2,SW,SW,36.132814,-96.71076,"NA","NA",NA,NA,BARTLESVILLE
3511904901,LITTLE RIVER ENERGY COMPANY,10148,2D,BARKER,3,434970,1999-09-07T00:00:00Z,PAYNE,13,18N,03E,NA,NE,SE,NW,36.03977778,-96.936361110000007,300,1000,NA,NA,"LAYTON, OSAGE"
3511920067,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,3-1,1006020010,2010-11-09T00:00:00Z,PAYNE,13,18N,01W,W2,NE,NE,NW,36.0426806,-97.25738315,700,600,NA,NA,VERTZ
3511920079,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,1A-1,453619,2001-06-28T00:00:00Z,PAYNE,13,18N,01W,NA,SW,NW,NE,36.04108333,-97.25569444,800,1000,NA,NA,VERTZ
3511920093,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,3-2,396740,1991-03-19T00:00:00Z,PAYNE,13,18N,01W,C,NE,SE,NW,36.03947222,-97.25777778,800,1000,NA,NA,VERTZ
3511920100,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,1A-9,396742,1995-10-31T00:00:00Z,PAYNE,13,18N,01W,C,SW,SW,NE,36.03755556,-97.25575,800,600,NA,NA,VERTZ
3511920167,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,7-2,362147,1991-12-20T00:00:00Z,PAYNE,13,18N,01W,NA,SW,NE,SW,36.033806,-97.26009,800,500,NA,NA,VERTZ
3511920248,SCHULER OIL PROPERTIES LLC,18620,2D,WHITMORE,2,270012,1984-12-13T00:00:00Z,PAYNE,32,19N,02E,C,SW,SW,NW,36.081239,-97.12164,50,400,NA,NA,LAYTON
3511920322,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,7-5,361296,1981-09-18T00:00:00Z,PAYNE,13,18N,01W,NA,NE,SE,SW,36.031993,-97.25785,800,500,NA,NA,VERTZ
3511920392,PARWEST LAND EXPLORATION INC,19773,2R,LOST CREEK UNIT,4-3,295138,1986-03-25T00:00:00Z,PAYNE,10,18N,02E,NA,W2,NW,SW,36.049561,-97.08479,300,300,NA,NA,SKINNER
3511920397,MID-CON ENERGY OPERATING LLC,23271,2D,"EDWARDS""A""",1,350970,1990-10-15T00:00:00Z,PAYNE,9,18N,02E,NA,NW,NE,NE,36.057698,-97.09037,400,300,NA,NA,SKINNER
3511920431,BKR OPERATING LLC,24527,2R,BURKE,1,421845,1998-03-31T00:00:00Z,PAYNE,6,18N,06E,C,NW,SW,NE,36.068458,-96.70181,100,75,NA,NA,RED FORK
3511920629,WILLMAN OPERATING LLC,24449,CDW,HOLBROOK,1A,1801560028,2018-02-20T00:00:00Z,PAYNE,12,17N,02E,C,N2,N2,NW,35.97075,-97.04705,1430,9000,NA,NA,OSAGE-LAYTON
3511920649,STACY OPERATING LLC,21321,2D,HOUSTON,1,565845,2009-03-04T00:00:00Z,PAYNE,14,18N,05E,S2,NE,NE,NE,36.042688,-96.73084,0,500,NA,NA,"MISSOURIAN, LAYTON, OSAGE"
3511920662,RCK OIL AND GAS LLC,23906,2D,JOHN FINNELL,1,264978,1984-09-06T00:00:00Z,PAYNE,5,19N,01W,C,SW,SE,SW,36.145992,-97.33156,500,500,NA,NA,"LAYTON, OSAGE"
3511920664,KOPCO INC,12827,2D,MYERS,2,1206020168,2012-10-02T00:00:00Z,PAYNE,29,19N,02E,NA,SW,SW,NW,36.095742,-97.12164,500,500,NA,NA,RED FORK
3511920773,BLACKCAT OIL COMPANY,18268,2D,MUEGGENBORG,3,235189,1983-03-18T00:00:00Z,PAYNE,5,19N,05E,NA,SE,NE,NE,36.157429,-96.78444,200,300,NA,NA,TONKAWA
3511920806,EUBANK OPERATING COMPANY,12296,2D,MOEBIUS,2,347513,1990-05-30T00:00:00Z,PAYNE,5,19N,05E,SE,NE,SW,NE,36.15471,-96.78667,500,1000,NA,NA,RED FORK
3511920916,BIG FOUR LEASING & OPERATING INC,24072,2D,MILLER,1,344383,1990-01-23T00:00:00Z,PAYNE,27,19N,04E,C,S2,N2,SW,36.092228,-96.86818,500,1500,NA,NA,"ARBUCKLE, SIMPSON, WILCOX"
3511921009,STACY OPERATING LLC,21321,2D,LOZIER,3,270743,1984-12-28T00:00:00Z,PAYNE,35,19N,04E,NA,SE,SE,SW,36.074088,-96.84697,300,400,NA,NA,OCHELATA
3511921036,HIGH ENERGY,13171,2D,BLAND,1-21,319629,1987-12-04T00:00:00Z,PAYNE,21,18N,05E,NA,SW,SE,SE,36.016001,-96.7688,0,50,NA,NA,MISSISSIPPI
3511921090,G & C PETROLEUM INC,18303,2D,WILLIAMS,1-33,384062,1994-06-14T00:00:00Z,PAYNE,33,19N,05E,C,SE,NW,SE,36.07693842,-96.77202811,500,3000,NA,NA,"MISSISSIPPI, RED FORK, SKINNER"
3511921096,FGS ENERGY LLC,24448,2D,ROSIER,2,487097,2004-03-08T00:00:00Z,PAYNE,5,19N,06E,NA,C,SW,NE,36.154534,-96.68284,300,1000,NA,NA,"RED FORK, SKINNER"
3511921129,DELONG OIL & GAS SERV INC,13748,2R,STOOPS ETAL,2,549036,2008-01-17T00:00:00Z,PAYNE,34,19N,06E,C,SW,SE,SE,36.073781,-96.64375,100,200,NA,NA,"MISENER, VIOLA"
3511921136,ELEVEN K OIL & GAS LLC,23645,2D,JEFFRIS,1,2200201001,2022-07-29T00:00:00Z,PAYNE,30,18N,05E,E2,W2,SW,NE,36.009698,-96.80788,0,300,NA,NA,"OSWEGO, PRU, SKINNER"
3511921202,MID-CON ENERGY OPERATING LLC,23271,2R,BENTLEY,3,559509,2008-09-15T00:00:00Z,PAYNE,22,18N,01E,NA,NE,SW,SW,36.01766,-97.19086,1200,1500,NA,NA,BARTLESVILLE
3511921223,MID-CON ENERGY OPERATING LLC,23271,2R,BENTLEY,4,559510,2008-09-15T00:00:00Z,PAYNE,22,18N,01E,S2,NE,SE,SW,36.017207,-97.18639,500,1200,NA,NA,BARTLESVILLE
3511921292,KOPCO INC,12827,2D,MAXWELL,1A,2001430018,2020-03-26T00:00:00Z,PAYNE,31,19N,2E,C,NE,NW,SE,0,0,700,2500,NA,NA,OSAGE-LAYTON
3511921323,MID-CON ENERGY OPERATING LLC,23271,2D,SCHNEIDER,A-1,559511,2008-09-15T00:00:00Z,PAYNE,22,18N,01E,NA,C,SW,SE,36.016754,-97.18305,1200,1500,NA,NA,BARTLESVILLE
3511921357,GYPSYGLENN OIL COMPANY LLC,24511,2R,SE VASSAR VERTZ SAND UNIT,8-2,1104300053,2011-04-12T00:00:00Z,PAYNE,13,18N,01W,NW,SE,NW,SE,36.03425011,-97.25325754,700,600,NA,NA,VERTZ
3511921381,DELONG OIL & GAS SERV INC,13748,2D,SCHELGAL,2,1605080133,2016-02-01T00:00:00Z,PAYNE,20,18N,06E,NA,SE,SE,NE,36.02322222,-96.67725,500,4000,NA,NA,WILCOX
3511921412,CHER OIL COMPANY LTD,7657,2R,STATE,1-16R,2200103102,2022-02-28T00:00:00Z,PAYNE,16,18N,04E,C,NE,NW,SE,36.036026,-96.878964,300,500,NA,NA,BARTLESVILLE
3511921471,ROBERSON OIL COMPANY INC,19500,2D,DEERING,1,1101290032,2010-09-23T00:00:00Z,PAYNE,24,19N,05E,NA,C,NW,SE,36.10701728,-96.72023241,500,750,NA,NA,MISSISSIPPI
3511921492,MID-CON ENERGY OPERATING LLC,23271,2R,SCHNEIDER,A-2,559512,2008-09-15T00:00:00Z,PAYNE,22,18N,01E,C,NW,SE,SE,36.017661,-97.1797,1200,1500,NA,NA,BARTLESVILLE
3511921522,RA-JAC LLC,16662,2D,GROVER,1,1701710012,2017-01-09T00:00:00Z,PAYNE,15,17N,03E,C,NE,SE,NW,35.952652,-96.972,300,800,NA,NA,PENNSYLVANIA
3511921563,STACY OPERATING LLC,21321,2D,MCNEILL SWD,1,1200070003,2011-07-25T00:00:00Z,PAYNE,12,18N,03E,C,NE,SE,SW,36.04504,-96.92954,500,1000,NA,NA,LAYTON
3511921793,MARRS J A OIL COMPANY INC,19672,2D,STATE OF OKLAHOMA  SWD  (102),1,198635,1981-09-17T00:00:00Z,PAYNE,16,18N,06E,NA,NA,NW,NW,36.042,-96.67402778,750,500,NA,NA,PENNSYLVANIA
3511921812,LOKI OIL LLC,23908,2D,DRYDEN-MAYO SWD,1,1207010076,2012-06-18T00:00:00Z,PAYNE,14,18N,03E,NA,C,NE,SW,36.03461265,-96.9557223,500,1000,NA,NA,TONKAWA
3511921893,CBO OIL & GAS LLC,23717,2D,WETZEL,1,523997,2006-04-27T00:00:00Z,PAYNE,26,18N,03E,SE,NW,NE,NE,36.013841,-96.94689,150,300,NA,NA,PERMIAN
3511921975,HLH REALTY INC,16252,2D,W. JESKE,2,228016,1982-11-16T00:00:00Z,PAYNE,10,18N,05E,NA,NE,SE,SW,36.046794,-96.75764,800,750,NA,NA,WILCOX
3511921980,EARL OIL INC,17151,2D,CLIFF WILLIAMS,2,263712,1984-08-06T00:00:00Z,PAYNE,12,18N,01W,NE,NE,NE,NW,36.057827,-97.2573,300,550,NA,NA,PERMIAN
3511922117,BIG FOUR LEASING & OPERATING INC,24072,2D,LILLY,4-1,533445,2006-12-19T00:00:00Z,PAYNE,4,18N,05E,NA,SW,SW,SW,36.0586081,-96.783672,150,700,NA,NA,"2ND WILCOX, MISSISSIPPI LIME"
